POA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
POA2036,182,6,0,10,188,32,0,224,1553,231,73,7,1859,27,3,35,1896,135,5,2031,1347,365,86,15,1819,14,8,17,1834,59,3,1905,286,70,55,3,415,10,0,10,425,30,0,455,15,0,0,15,33,0,0,0,31,0,0,37,3199,668,215,46,4133,52,13,64,4192,222,10,4430,27,0,0,4,32,3,0,3,39,8,4,50,47,6,0,0,58,0,4,8,64,8,0,70,78,7,3,5,95,7,4,8,103,16,4,119,3282,676,218,51,4223,55,19,75,4293,240,12,4549,696,158,47,26,937,22,7,29,960,225,3,1187,9,0,5,0,15,0,0,0,15,0,15,29,3987,833,265,83,5174,78,27,96,5271,466,32,5771
POA2037,43,0,0,0,43,6,0,49,536,74,14,0,621,12,5,16,635,24,0,662,322,55,19,0,392,9,0,5,400,15,0,417,80,14,10,5,110,0,0,0,111,7,0,122,0,3,0,5,12,0,0,0,12,0,0,13,938,143,45,6,1131,15,6,24,1155,54,0,1210,10,4,0,0,18,0,0,0,19,0,0,19,8,6,0,0,14,0,0,0,14,0,0,14,28,11,0,0,37,0,0,0,35,0,0,35,964,152,45,10,1166,21,6,26,1192,54,0,1247,176,31,16,0,219,8,0,8,230,57,0,288,5,0,4,0,5,0,0,0,5,0,3,11,1145,180,55,6,1393,30,6,38,1425,109,3,1545
POA2038,24,6,3,4,30,3,0,32,596,67,21,0,685,15,5,21,707,30,0,732,381,61,3,0,444,5,0,6,441,19,3,464,108,4,7,0,117,0,3,3,125,4,0,126,0,0,0,0,0,0,0,0,0,0,0,0,1084,128,26,0,1247,16,9,25,1272,49,5,1326,10,0,0,0,13,3,0,3,14,0,0,14,7,0,0,0,7,0,0,0,7,0,0,7,16,0,0,0,21,3,0,3,23,0,0,23,1102,128,26,0,1264,20,9,33,1297,49,5,1355,169,41,6,0,213,3,0,3,221,9,0,231,6,0,0,0,6,0,0,0,6,0,3,4,1275,168,35,0,1480,22,16,39,1515,62,3,1584
POA2039,22,0,0,0,26,5,0,30,593,45,9,0,655,11,0,16,664,26,0,695,331,49,9,0,383,0,0,0,383,18,0,401,100,6,15,3,126,0,0,0,126,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,1027,107,36,3,1170,11,0,16,1184,44,0,1230,14,0,0,0,12,0,0,0,17,0,0,17,9,0,0,0,12,0,0,0,12,0,0,12,22,3,0,0,23,0,0,0,24,0,0,24,1045,111,36,3,1192,12,0,15,1204,44,0,1253,183,17,4,0,203,0,0,0,206,24,5,231,0,0,0,0,0,0,0,0,0,0,0,0,1228,125,39,3,1395,12,0,17,1410,69,5,1485
POA2040,58,0,0,0,58,6,0,65,1566,184,57,3,1815,30,8,40,1852,84,0,1940,1173,167,47,3,1395,9,4,11,1402,46,0,1454,301,40,33,0,375,0,0,0,375,10,0,384,10,0,0,4,14,0,0,0,14,0,0,14,3053,395,131,10,3593,39,10,54,3642,141,0,3786,51,3,0,0,52,3,0,3,57,0,0,57,18,3,0,0,24,0,0,3,26,4,0,28,66,7,0,0,76,8,0,9,80,4,0,85,3121,406,136,10,3666,50,16,57,3729,145,0,3871,381,59,22,4,467,5,0,4,478,41,0,509,0,0,0,0,0,0,0,0,0,0,9,9,3502,465,155,14,4136,52,13,65,4200,183,5,4391
POA2041,57,0,0,0,57,11,0,71,999,126,17,9,1149,24,9,39,1183,62,0,1248,638,83,4,3,726,7,0,7,734,21,5,764,168,15,19,0,202,4,0,4,205,8,0,208,5,0,0,10,16,0,0,0,16,0,0,13,1809,225,41,24,2092,37,9,48,2139,97,0,2239,17,4,0,0,20,3,0,3,29,0,0,29,28,0,0,0,31,0,0,0,31,0,0,27,44,9,0,0,56,3,0,3,57,0,0,55,1851,232,44,24,2145,39,9,53,2200,96,0,2296,346,45,14,5,408,0,0,7,416,40,0,453,0,0,0,3,3,0,0,0,3,0,0,0,2202,274,49,31,2554,48,13,55,2612,133,7,2749
POA2042,31,0,0,4,35,12,0,35,603,83,27,4,712,10,3,10,718,52,4,775,473,74,8,0,556,4,0,4,562,24,0,583,104,21,23,0,146,0,0,0,145,11,0,155,0,0,0,4,5,0,0,0,5,0,0,5,1184,173,54,6,1421,12,3,15,1438,79,4,1520,8,0,0,0,7,4,0,4,10,0,0,10,6,0,0,0,13,4,0,6,12,0,0,12,13,0,0,0,12,7,0,7,25,0,0,25,1196,179,54,6,1435,23,0,24,1459,79,4,1544,130,42,12,0,179,4,0,4,178,46,0,225,4,0,0,0,4,0,0,0,4,0,0,4,1328,220,62,6,1615,23,0,22,1638,124,4,1770
POA2043,11,0,0,0,11,3,0,14,350,40,6,0,393,7,0,8,401,29,0,425,221,35,5,0,261,0,0,0,258,6,0,268,76,8,18,0,103,0,0,0,103,0,0,104,0,0,0,3,8,0,0,0,8,0,0,8,648,75,28,5,755,8,0,11,766,36,0,798,10,0,0,0,10,0,0,0,10,0,0,10,6,0,0,0,6,4,4,6,14,0,0,14,21,0,0,0,21,4,4,6,26,0,0,26,666,75,28,5,778,14,0,15,790,36,0,824,93,23,9,0,119,3,0,3,128,19,0,144,0,0,0,0,0,0,0,0,0,0,3,0,762,101,40,5,899,15,0,18,919,52,3,969
POA2044,10,0,0,0,10,7,0,16,349,57,15,0,423,0,3,3,424,27,0,448,281,53,5,0,345,7,0,7,348,11,0,363,78,9,20,0,102,0,0,0,105,6,0,111,0,3,0,4,9,0,0,0,9,0,0,9,711,124,31,8,877,5,3,14,883,43,0,933,4,0,0,0,9,0,0,0,9,0,0,9,7,4,0,0,9,3,0,3,12,0,0,12,15,4,0,0,19,3,0,3,21,0,0,19,727,128,35,8,896,12,3,16,907,42,0,956,103,27,7,0,137,0,0,0,140,26,0,164,5,0,0,0,5,0,0,0,5,0,0,5,827,154,36,9,1030,10,3,9,1045,72,0,1120
POA2045,57,4,0,4,62,7,0,68,484,50,12,0,543,0,0,4,550,22,0,573,378,76,12,0,471,0,0,3,469,15,0,485,74,18,18,3,112,0,0,0,112,0,0,112,0,0,0,9,6,0,0,0,6,0,0,6,935,146,42,13,1129,8,0,6,1140,40,0,1175,12,0,0,0,10,0,0,0,10,0,0,15,11,0,0,0,11,0,0,0,9,0,0,9,18,0,0,0,23,0,0,0,17,0,0,20,951,146,45,13,1147,6,0,9,1158,43,0,1198,155,30,9,0,188,10,0,10,197,11,0,211,0,0,0,0,0,0,0,0,0,0,0,3,1105,173,45,13,1343,17,0,18,1358,52,0,1414
POA2046,138,7,0,4,145,36,0,179,1565,180,63,18,1827,26,0,28,1854,117,3,1975,1307,261,44,3,1615,27,5,35,1650,64,3,1717,283,53,61,5,404,3,0,3,411,20,0,435,13,9,0,29,56,0,0,0,56,0,5,63,3168,504,171,62,3902,59,9,70,3975,203,12,4189,21,0,0,0,30,0,0,0,30,3,0,29,28,0,0,0,29,8,4,6,43,0,0,43,54,7,0,0,58,8,4,6,69,3,0,70,3224,509,173,62,3966,69,9,78,4042,204,12,4265,591,106,48,4,743,14,4,23,766,89,4,862,3,0,0,0,9,0,0,0,9,0,13,23,3822,614,217,72,4719,83,12,93,4816,298,29,5142
POA2047,56,0,0,0,56,11,0,72,591,83,15,0,696,8,0,8,707,54,0,759,499,96,16,3,608,13,4,18,628,21,0,655,105,18,16,0,140,0,0,0,144,4,0,147,7,3,0,7,23,0,0,0,23,0,0,23,1208,202,49,14,1471,23,9,28,1499,80,0,1585,13,0,0,0,13,0,0,0,16,3,0,17,17,0,0,0,18,0,0,0,18,0,0,18,24,0,0,0,32,0,0,0,31,3,0,32,1231,208,53,14,1507,24,9,34,1533,87,0,1619,253,37,12,0,296,5,0,5,303,47,0,349,0,0,0,5,5,0,0,0,5,0,11,16,1487,243,65,18,1811,29,9,32,1841,130,11,1985
POA2048,33,0,0,0,33,3,0,37,378,56,10,0,449,10,10,19,468,28,0,501,277,54,12,0,342,9,0,9,345,6,0,350,64,5,9,0,81,0,0,0,81,7,0,82,0,0,0,0,8,0,0,0,8,0,0,5,718,121,34,0,877,19,10,26,899,39,0,938,8,0,3,0,11,0,0,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,14,0,0,0,16,0,0,17,734,121,36,0,888,20,3,25,915,43,0,956,106,12,10,6,127,6,0,6,130,19,0,149,0,0,0,0,0,0,0,0,0,0,0,0,834,131,47,7,1020,20,3,25,1050,60,0,1105
POA2049,40,0,0,0,40,12,0,50,574,86,21,4,679,10,0,10,692,49,0,732,393,65,7,0,466,7,0,7,475,21,0,499,83,25,17,0,115,3,0,3,123,0,0,120,0,3,0,0,6,0,0,0,6,0,0,5,1051,181,39,3,1265,19,0,19,1286,70,0,1359,4,0,0,0,4,0,0,0,4,0,0,3,9,0,0,0,13,0,0,0,13,3,0,15,17,0,0,0,15,0,0,0,15,4,0,20,1063,181,39,3,1284,19,0,19,1304,77,0,1377,124,43,5,7,175,0,0,0,177,26,0,206,0,5,0,5,5,0,0,0,5,0,3,9,1183,226,43,11,1468,21,0,21,1490,99,3,1592
POA2050,14,0,0,0,14,0,0,14,236,38,8,0,280,3,0,3,283,7,0,288,167,35,4,0,207,0,0,0,203,4,0,215,32,5,3,0,45,0,0,0,45,5,0,51,0,0,0,3,3,0,0,0,3,0,0,3,440,82,14,6,537,3,0,3,535,10,0,550,4,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,14,0,0,0,14,0,0,14,445,80,13,3,549,3,0,3,546,10,0,564,71,10,0,0,86,0,0,0,86,14,0,100,0,0,0,0,0,0,0,0,0,0,0,3,512,97,17,5,635,3,0,3,634,25,0,667
POA2060,41,0,0,0,49,9,0,53,561,34,14,0,612,17,0,15,623,30,6,662,329,70,10,0,405,5,0,4,408,12,0,422,94,4,12,0,108,0,0,0,112,6,0,117,9,0,0,0,12,0,0,0,12,0,4,10,989,113,27,9,1137,19,0,21,1160,48,8,1218,10,0,0,0,10,0,0,0,10,0,0,11,12,0,0,0,17,0,0,0,14,0,0,14,27,0,0,0,26,0,0,0,28,0,0,32,1019,113,36,9,1164,18,0,20,1187,49,8,1241,210,39,3,0,256,0,0,0,258,36,0,299,0,0,0,3,3,0,0,0,3,0,0,4,1229,152,33,6,1426,18,0,23,1450,82,12,1546
POA2061,9,0,0,0,11,0,0,14,116,15,6,4,140,0,3,6,146,13,0,158,47,16,3,0,65,0,0,0,65,0,0,73,24,6,11,0,39,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,186,35,7,4,246,0,3,6,251,16,0,261,6,0,0,0,6,0,0,0,5,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,8,0,0,9,196,40,7,4,250,7,3,7,255,13,0,272,67,10,0,5,80,6,0,0,83,11,0,94,0,0,0,0,0,0,0,0,0,0,0,0,263,48,7,12,334,4,3,10,340,22,0,370
POA2062,18,0,0,0,18,4,0,24,500,30,10,0,548,4,4,10,558,25,0,585,317,30,0,0,351,5,0,6,354,14,0,373,72,17,9,0,95,0,0,0,95,3,0,100,4,0,0,5,8,0,0,0,8,0,0,9,892,79,23,3,999,13,8,12,1016,43,0,1065,7,0,0,0,7,0,0,0,6,0,0,6,10,4,0,0,10,0,0,0,14,5,0,15,15,4,0,0,15,3,0,3,24,5,0,24,907,84,23,3,1019,14,8,17,1035,47,0,1087,147,26,9,0,177,0,0,0,180,25,0,208,0,0,0,0,0,0,0,0,0,0,0,0,1055,104,32,6,1198,15,8,21,1217,67,0,1297
POA2063,71,0,0,0,71,7,0,81,499,41,9,0,552,16,0,16,571,32,0,602,465,62,4,0,530,3,0,3,532,19,0,551,52,8,3,0,65,0,0,0,65,0,0,65,8,0,0,0,6,0,0,0,6,0,4,7,1017,118,22,0,1160,18,0,18,1173,53,4,1223,9,5,0,0,9,8,0,8,14,0,0,13,12,5,0,0,12,0,0,0,15,0,0,15,17,6,0,0,19,7,0,7,26,0,0,30,1034,121,22,0,1177,22,0,22,1201,52,4,1251,316,46,9,11,371,3,0,3,374,28,0,408,0,0,0,0,0,0,0,0,0,0,0,4,1350,166,27,11,1547,21,0,27,1572,84,3,1660
POA2064,47,0,0,3,53,9,0,61,628,60,13,0,699,26,0,32,725,62,0,789,404,100,10,0,526,13,0,15,535,19,0,559,75,10,14,0,93,0,0,0,97,3,0,104,5,0,0,4,9,0,0,0,9,0,3,14,1110,176,35,8,1326,43,4,44,1373,87,3,1461,35,0,0,0,32,9,0,9,38,0,0,43,17,3,0,0,24,0,0,0,22,0,0,22,48,3,0,0,56,5,0,5,67,0,0,64,1161,181,37,8,1386,49,4,53,1439,83,3,1525,267,40,3,8,316,17,0,17,330,40,0,370,3,0,0,4,10,0,0,0,10,0,10,15,1436,215,36,20,1709,64,4,68,1777,123,7,1916
POA2065,119,9,3,11,129,9,0,140,1586,149,42,12,1786,40,12,48,1837,73,4,1914,1123,148,29,0,1303,16,0,16,1314,32,3,1352,316,32,32,0,382,0,0,0,380,8,0,392,10,0,0,8,17,0,0,0,20,0,3,25,3034,325,103,18,3480,64,12,73,3549,116,11,3681,38,0,3,0,34,7,5,11,47,5,0,54,42,4,0,0,44,0,0,0,47,3,0,50,79,4,3,0,85,9,3,15,93,12,0,104,3113,329,104,18,3561,69,14,81,3646,126,11,3786,662,90,29,11,799,14,6,18,815,81,0,892,10,0,0,7,16,0,0,0,16,0,10,27,3785,421,134,35,4374,81,20,102,4475,204,20,4703
POA2066,226,4,4,4,233,35,0,267,2504,262,49,4,2819,41,3,48,2865,137,4,3005,1734,283,27,0,2055,27,3,34,2083,75,0,2159,352,67,66,3,489,7,0,3,492,9,0,500,17,0,0,12,36,0,0,0,36,5,9,41,4604,622,147,21,5396,71,11,85,5474,223,8,5709,79,6,0,0,87,7,0,7,91,0,0,91,45,3,5,0,47,3,0,4,53,0,0,51,119,12,0,0,134,8,0,11,145,0,0,143,4721,632,150,28,5528,82,10,92,5617,218,8,5848,967,147,41,7,1159,20,9,29,1185,131,0,1312,3,0,0,0,8,3,0,3,9,0,0,9,5698,771,190,31,6689,104,14,127,6814,350,8,7180
POA2067,141,4,3,4,140,38,0,185,1347,162,50,12,1576,35,15,45,1623,135,0,1761,809,294,29,0,1134,18,3,29,1157,68,0,1224,179,46,64,6,291,9,0,11,297,14,0,312,15,0,3,20,41,0,0,0,41,4,0,38,2355,500,142,39,3035,66,18,81,3115,222,5,3340,88,5,0,0,96,4,0,8,99,0,0,104,61,7,0,0,71,0,0,3,71,15,0,83,147,10,3,0,161,6,0,11,173,15,0,190,2502,511,141,41,3202,74,15,89,3291,233,5,3526,780,132,47,8,977,18,9,35,1008,227,3,1243,9,0,6,7,20,0,0,0,20,0,17,39,3288,655,198,59,4192,92,33,121,4321,465,28,4803
POA2068,157,3,4,4,160,24,0,180,1362,135,17,10,1524,32,3,38,1561,80,3,1646,1174,169,18,0,1363,17,0,15,1379,37,0,1418,209,27,17,5,260,0,0,0,261,9,0,277,12,6,3,7,22,0,0,0,22,0,3,23,2762,339,54,16,3164,52,4,56,3220,133,3,3358,28,0,4,0,33,3,0,4,39,0,0,39,56,0,0,0,57,0,0,0,59,0,0,58,85,3,4,0,90,3,0,9,100,0,0,98,2844,339,55,16,3260,52,9,57,3320,133,3,3455,616,87,11,8,720,13,0,13,731,83,6,817,3,0,0,6,8,0,0,0,8,0,8,19,3464,427,62,26,3987,71,9,71,4056,216,14,4288
POA2069,159,5,4,9,167,24,0,187,1170,124,15,9,1315,37,5,41,1359,73,0,1435,914,194,8,0,1119,21,0,21,1135,42,4,1181,128,18,9,0,155,4,0,4,151,10,0,165,6,0,0,5,12,0,0,0,13,0,0,18,2223,336,32,8,2600,56,9,64,2661,132,4,2799,34,0,0,0,36,4,0,4,38,0,0,38,41,0,5,0,44,0,0,0,42,0,0,42,75,0,5,0,78,3,0,3,85,0,0,85,2293,336,35,12,2677,62,9,69,2748,132,4,2880,571,80,20,7,678,0,4,8,681,83,0,766,0,0,0,4,6,0,0,0,6,0,4,15,2872,420,50,23,3358,62,16,75,3434,214,7,3655
POA2070,155,5,3,7,164,21,0,185,1136,103,19,6,1259,24,10,36,1298,80,0,1379,786,181,26,3,995,8,5,17,1005,29,0,1038,163,26,18,0,209,6,0,7,213,10,0,223,5,6,0,8,20,0,0,0,20,0,3,27,2084,322,63,14,2486,45,15,56,2541,125,3,2667,26,3,0,0,33,0,0,0,33,5,0,33,39,0,6,0,45,0,0,0,48,7,0,52,67,5,6,0,78,0,0,0,81,7,0,89,2147,327,65,20,2560,48,15,60,2621,135,3,2759,578,77,25,5,689,12,0,12,700,121,0,822,0,0,0,9,9,0,0,0,9,0,9,13,2728,404,85,34,3254,59,15,74,3330,252,14,3597
POA2071,143,9,0,9,149,34,0,176,900,103,22,0,1022,39,0,44,1064,83,0,1151,690,167,11,0,869,12,0,13,885,46,0,929,118,21,21,0,161,0,0,0,159,6,0,172,4,0,0,9,14,0,0,0,14,8,4,20,1714,295,59,15,2070,55,4,56,2125,140,4,2269,20,3,5,0,25,9,0,9,34,4,0,35,24,3,5,0,29,3,0,3,32,0,0,37,44,3,6,0,59,8,0,8,63,6,0,71,1760,296,61,15,2126,61,4,70,2197,140,4,2338,466,94,15,3,585,15,6,25,608,192,0,798,4,0,0,4,7,0,0,0,7,0,7,18,2231,397,78,18,2719,76,14,87,2807,335,9,3152
POA2072,86,5,0,5,91,21,0,111,529,60,11,3,608,12,7,20,628,38,0,668,363,103,11,0,478,10,0,10,494,25,0,516,48,5,14,0,66,0,0,0,66,0,0,69,0,0,5,3,12,0,0,0,12,4,9,14,945,170,49,8,1165,21,7,29,1199,70,8,1275,13,0,0,0,15,6,0,4,21,0,0,25,12,6,0,0,15,4,0,4,27,6,0,31,34,3,0,0,38,14,0,16,51,5,0,53,973,174,49,8,1206,35,9,41,1246,75,8,1328,302,37,14,9,357,3,0,7,367,89,0,456,5,0,0,5,11,0,0,0,11,0,0,11,1278,218,61,23,1571,41,9,50,1624,164,8,1791
POA2073,202,13,6,8,213,26,0,243,1493,163,40,9,1706,44,5,46,1749,69,0,1816,1119,194,32,8,1349,24,0,24,1375,34,0,1413,138,32,34,0,206,8,0,8,212,12,0,221,3,0,0,16,19,0,0,0,19,0,5,28,2758,389,109,30,3284,67,8,71,3354,116,6,3479,31,0,0,0,31,6,5,14,45,7,0,47,46,7,0,0,41,8,0,5,48,3,0,56,74,7,0,0,75,12,7,17,98,8,0,106,2828,396,109,30,3364,82,10,89,3454,124,6,3583,600,72,11,5,695,14,3,15,710,116,0,829,3,0,0,3,10,0,0,0,10,0,0,10,3437,467,120,39,4067,96,13,106,4174,239,13,4425
POA2074,287,6,0,6,297,25,0,320,1793,186,37,6,2024,33,4,40,2057,95,3,2162,1460,222,30,14,1723,25,7,34,1759,70,6,1835,199,49,32,0,281,6,0,6,282,6,0,288,22,0,0,8,31,0,0,0,31,0,0,38,3472,461,91,32,4055,62,10,74,4132,173,10,4314,48,5,0,0,50,7,0,7,59,0,0,59,45,3,6,3,59,7,0,3,64,0,0,66,95,7,6,3,111,12,0,14,124,0,0,126,3561,469,100,40,4162,80,16,92,4258,174,10,4440,768,102,22,7,900,16,0,14,916,141,3,1061,0,0,0,3,4,0,0,0,4,0,6,10,4329,572,122,45,5065,92,16,111,5177,313,16,5509
POA2075,222,8,0,8,228,22,0,249,1701,155,31,5,1900,34,13,45,1951,124,0,2075,1320,246,25,12,1601,28,0,29,1624,54,10,1690,237,54,27,0,320,9,0,9,328,16,0,345,4,6,0,29,43,0,0,0,47,0,0,51,3265,469,87,49,3862,76,15,90,3955,200,8,4159,43,9,0,0,51,0,6,5,60,6,0,66,56,3,0,0,64,0,0,0,64,0,0,63,102,10,0,0,108,0,6,5,119,5,0,125,3368,474,92,49,3979,73,19,95,4074,205,12,4285,800,79,26,16,920,25,6,23,947,152,4,1102,9,0,0,8,14,0,0,0,14,0,13,31,4167,556,116,68,4911,102,21,126,5034,356,24,5416
POA2076,274,6,0,8,276,33,0,314,1960,219,49,18,2240,47,4,53,2301,106,4,2407,1637,248,43,16,1942,21,0,19,1965,70,0,2032,266,25,32,0,325,4,0,4,329,14,0,345,4,0,0,8,21,0,0,0,21,4,0,23,3864,496,125,40,4520,75,10,83,4606,193,4,4806,51,0,0,0,52,3,0,3,56,0,0,53,47,8,3,0,55,0,0,0,56,0,0,58,90,6,3,0,106,5,0,5,112,0,0,115,3958,510,130,40,4628,82,10,88,4714,195,4,4919,761,103,27,12,905,18,0,15,918,169,5,1090,5,0,0,0,5,0,0,0,5,0,10,17,4725,607,157,49,5539,96,11,104,5645,366,15,6027
POA2077,222,7,3,10,235,31,0,268,2567,304,73,7,2956,29,10,39,2993,199,10,3202,2000,426,65,3,2501,51,12,67,2567,107,0,2675,423,58,79,0,561,8,0,8,566,15,0,581,16,6,4,37,67,0,0,0,67,4,9,79,5016,795,220,57,6082,92,21,109,6188,329,19,6540,116,5,0,0,113,12,3,15,131,4,0,133,105,6,0,0,114,3,4,9,121,8,0,129,218,13,3,0,231,19,3,23,257,9,0,262,5234,807,216,57,6311,108,27,132,6448,341,19,6806,1248,242,64,21,1580,30,8,43,1622,228,5,1853,14,0,0,6,22,0,0,0,22,0,20,42,6496,1048,281,83,7915,139,33,173,8085,567,40,8697
POA2079,63,0,0,0,62,11,0,73,552,82,33,6,667,6,0,6,670,24,0,696,522,84,11,0,617,0,0,5,624,19,0,642,111,11,18,0,133,0,0,0,135,8,0,139,11,0,0,4,16,0,0,0,16,0,6,14,1195,174,56,12,1436,11,0,7,1446,52,5,1498,9,0,0,0,14,0,0,0,14,0,0,14,24,4,0,3,27,0,0,0,27,0,0,27,32,7,0,3,38,0,0,0,38,0,0,38,1225,178,56,11,1473,11,0,7,1480,52,5,1536,191,34,10,5,242,6,0,8,249,19,0,270,0,0,0,0,0,0,0,0,0,0,0,3,1417,211,67,20,1723,13,3,12,1736,72,4,1811
POA2080,18,0,0,0,18,0,0,15,129,20,0,0,153,0,0,0,153,7,0,158,128,24,0,0,156,3,0,3,156,10,0,169,18,3,4,4,23,0,0,0,23,0,0,24,0,0,0,6,6,0,0,0,6,0,0,6,273,43,7,8,330,3,0,3,333,22,0,353,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,3,0,0,0,3,5,0,8,273,46,7,8,337,3,0,3,335,26,0,358,47,11,0,0,64,0,0,0,64,8,0,72,0,0,0,0,0,0,0,0,0,0,0,0,322,55,6,8,396,3,0,3,395,33,0,436
