UCL_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
UCL112014,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,20,0,0,3,7,5,4,3,7,0,0,0,0,0,0,0,25,3,5,0,0,7,0,10,5,4,0,3,0,0,0,0,33,0,0,5,3,0,3,0,0,0,0,0,0,0,0,4,15,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,6,6,3,11,6,3,6,0,0,0,0,0,0,0,0,45,13,27,13,10,0,0,3,0,0,0,0,0,0,0,4,77,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,4,0,0,5,0,0,0,0,4,0,0,20,8,0,3,5,7,8,5,20,4,8,7,0,0,0,6,83,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,6,0,0
UCL112015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,10,0,7,0,0,0,0,0,25,0,0,4,7,5,5,9,11,3,0,0,0,0,0,0,50,0,0,0,0,13,7,23,21,8,6,10,28,8,0,6,136,0,0,19,0,0,13,0,0,0,0,0,0,0,0,0,33,0,3,3,0,0,4,9,4,0,0,0,0,0,0,0,26,0,0,0,3,13,7,7,4,0,0,0,0,0,0,7,42,12,44,5,10,12,3,10,3,0,0,0,0,0,0,12,110,0,8,4,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,4,5,4,0,0,3,0,0,0,0,0,0,16,0,0,0,3,0,11,57,96,44,38,59,79,17,0,9,421,0,7,0,0,5,6,8,7,0,0,0,4,0,0,0,35,0,0,0,0,0,0,4,4
UCL112016,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,8,0,5,0,0,0,0,0,28,0,0,0,3,5,3,17,7,0,4,3,3,8,0,0,58,3,8,6,29,17,9,49,23,0,10,11,6,4,0,4,177,0,5,18,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,14,11,5,3,0,0,0,5,0,0,0,47,19,28,10,3,9,8,7,3,10,0,0,0,0,0,0,95,0,6,10,3,0,0,0,0,0,3,0,0,0,0,0,23,0,0,3,0,12,3,7,4,0,0,0,0,0,0,0,32,3,0,4,5,7,8,92,173,33,46,51,46,19,3,4,497,0,0,0,0,0,3,18,10,0,3,0,0,0,0,0,41,0,0,0,0,7,0,0,3
UCL112017,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,14,0,4,15,9,6,15,34,16,0,6,3,3,0,0,0,110,0,3,0,3,11,21,40,19,3,12,8,10,0,0,6,140,0,4,24,5,0,3,0,0,0,0,0,0,0,0,0,36,0,11,12,3,0,7,6,5,0,4,0,6,0,0,0,50,0,3,3,0,10,4,8,0,0,0,0,0,0,3,0,45,29,54,33,15,23,13,13,13,0,3,0,0,0,0,10,212,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,17,0,0,4,12,4,0,5,8,0,0,0,0,0,0,0,45,0,3,4,7,6,14,51,69,19,20,20,20,13,0,5,255,0,9,0,0,4,5,9,4,3,0,5,0,0,0,0,42,0,0,0,3,4,0,5,5
UCL112018,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,12,0,13,0,0,0,0,0,30,0,0,3,3,3,3,4,0,0,0,0,0,0,0,0,23,0,0,0,0,8,15,23,42,17,31,43,37,0,0,4,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,5,0,0,20,0,0,0,33,0,0,0,0,3,0,4,27,0,0,6,3,32,16,0,98,5,12,0,0,5,0,0,0,0,0,0,0,0,0,3,37,0,6,4,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,6,6,4,4,4,0,0,0,0,0,0,0,25,0,0,0,0,0,4,86,99,33,31,61,65,17,3,7,424,0,0,0,0,0,4,0,3,0,0,0,10,14,0,3,45,0,0,0,0,0,0,3,4
UCL112019,0,0,0,0,0,0,7,14,4,13,0,0,0,0,0,39,0,0,0,0,0,0,13,36,5,9,4,3,0,0,0,73,0,0,0,4,4,12,10,5,0,0,3,0,0,0,0,42,0,0,5,0,7,16,49,35,32,36,29,32,7,0,6,254,0,5,9,3,0,5,0,0,0,0,0,0,0,0,0,19,0,0,5,0,3,13,34,39,0,0,0,3,3,0,3,118,0,0,3,0,4,11,6,9,0,0,0,14,16,27,5,103,14,35,11,7,9,6,6,0,0,0,0,0,0,0,0,95,0,7,11,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4,11,6,10,5,0,0,0,0,0,0,0,40,0,0,6,0,0,21,142,212,73,52,63,48,26,3,16,663,0,0,0,0,0,3,6,6,4,3,3,0,0,0,0,26,0,0,0,0,0,3,3,24
UCL113001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,4,9,7,9,6,14,3,0,0,0,0,0,0,57,0,0,0,3,0,0,13,3,0,0,3,3,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,7,6,5,0,0,0,0,0,0,0,3,24,12,24,6,0,12,3,12,0,0,0,0,3,0,0,0,72,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,14,6,0,7,0,0,0,33,27,6,3,7,17,4,3,0,118,0,4,0,0,0,0,8,0,4,0,0,0,0,0,3,22,0,0,0,0,0,4,0,6
UCL113002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,7,0,0,0,0,0,5,0,22,0,4,0,0,3,3,12,9,0,0,3,0,0,0,3,39,0,15,29,8,0,4,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,33,13,4,3,4,3,0,0,0,0,3,0,0,5,86,0,7,13,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,8,6,3,10,21,16,0,0,78,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
UCL113003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,5,7,7,0,6,0,0,0,0,0,0,0,0,0,0,35,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,11,8,6,7,8,12,15,0,0,67,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
UCL113004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,11,8,0,4,5,10,5,0,0,73,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,7,8,0,22,12,30,11,8,8,13,14,12,0,9,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,7,6,0,3,0,3,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,11,0,0,0,0,3,0,0,0
UCL113005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,4,0,5,4,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,11,5,10,0,3,0,0,9,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,20,21,12,10,8,12,0,0,0,81,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0
UCL113006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,4,0,7,7,5,0,0,0,0,0,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,6,11,4,0,5,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,4,3,3,4,4,0,5,43,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0
UCL113007,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,16,4,3,0,3,0,0,0,0,49,0,3,3,0,5,9,11,18,0,0,0,0,0,3,0,67,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,12,13,14,22,9,4,6,3,3,0,4,0,6,0,0,0,81,0,3,11,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,4,0,0,4,5,0,0,0,0,0,0,0,9,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0
UCL113008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,4,0,0,0,12,18,7,0,3,0,0,0,0,5,47,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,14,12,14,4,0,3,0,3,0,0,0,0,0,0,0,0,38,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,13,3,0,0,6,0,7,17,9,11,4,4,11,0,0,0,69,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0
UCL113009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,0,0,0,0,7,6,5,5,0,0,0,5,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,13,4,0,0,0,0,0,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0
UCL113010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,19,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,16,0,0,0,0,0,3,10,5,6,0,0,6,0,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,5,5,8,3,0,0,4,0,0,0,0,0,0,0,0,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15,11,8,3,0,0,3,0,0,49,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0
UCL113011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,3,6,16,6,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,4,4,3,14,26,5,3,13,7,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL113012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,8,10,9,4,0,0,0,0,0,0,40,0,0,0,0,0,4,18,0,3,3,0,4,0,0,5,44,0,9,24,6,0,0,0,0,0,0,0,0,0,0,0,49,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,16,19,28,7,3,4,5,6,0,0,0,0,0,0,0,0,82,0,9,16,4,0,3,0,0,0,0,0,0,0,0,4,38,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,5,6,4,13,3,8,11,4,3,4,70,0,0,5,0,0,0,3,4,0,0,0,4,0,0,3,12,0,0,0,0,0,0,0,0
UCL113013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,16,0,0,0,0,3,3,5,3,3,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,11,19,12,10,6,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,8,8,0,8,0,0,0,0,0,35,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
UCL113014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,10,3,0,0,3,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,17,0,36,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,11,16,5,5,13,6,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL113015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,12,0,5,0,6,0,3,8,0,0,0,0,0,0,0,5,21,0,8,19,5,0,3,0,0,0,0,0,0,0,0,3,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,15,13,34,10,5,6,3,0,0,0,0,0,0,0,0,0,77,0,9,20,5,0,0,3,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0
UCL113016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,13,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,12,0,0,0,3,9,6,14,17,0,0,4,0,0,0,0,49,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,18,0,0,0,0,3,3,5,3,0,0,0,0,0,0,0,16,10,14,6,0,6,0,5,0,0,0,0,0,0,0,3,49,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,25,31,8,9,13,25,22,0,0,146,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
UCL113017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,4,6,0,0,0,0,0,0,0,27,0,0,0,0,0,7,4,5,3,0,0,0,0,0,0,28,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,30,8,5,6,5,4,3,0,0,0,0,0,0,0,68,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,13,0,0,6,0,0,0,12,6,0,5,3,3,0,0,0,45,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,3,0,0
UCL113018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL114001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL114002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,12,5,8,6,4,5,0,3,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,4,0,0,0,4,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
UCL114003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL114004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,3,8,0,0,0,3,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,40,15,0,6,0,6,0,0,0,0,0,0,0,6,78,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,5,9,3,16,4,10,12,5,0,73,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
