SA2_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
106041128,0,0,132,0,5,0,0,9,0,9,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,5,4,0,7,0,7,0,0,0,0,0,0,0,132,5,4,0,7,0,142,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,942,10,0,0,10,0,958,23,44,3,0,48,0,70,0,0,9,0,12,0,12,0,0,0,0,0,0,0,23,49,17,0,65,0,84,0,0,0,0,0,4,4,969,62,17,0,73,4,1044
106041129,0,3,199,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,194,0,0,0,0,3,198,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,22,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,1246,6,0,0,6,3,1250,23,21,0,0,21,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,21,0,50,3,0,0,0,0,0,3,1266,30,0,0,30,3,1298
107011131,15,0,428,11,35,4,0,39,0,49,0,4,0,0,4,0,4,0,0,0,0,0,0,0,11,40,4,0,39,0,52,0,0,0,0,0,0,0,422,48,4,0,58,0,480,133,0,0,0,0,0,136,10,21,3,0,26,0,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,21,6,0,25,0,42,0,0,0,0,0,0,0,145,24,6,0,31,0,176,62,0,0,0,0,0,56,5,12,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,5,0,15,0,17,0,0,0,0,0,0,0,59,11,5,0,14,0,74,3204,115,0,0,115,4,3319,98,267,14,0,286,0,384,0,15,11,0,25,0,22,0,0,0,0,0,0,0,101,280,25,0,309,0,408,0,0,0,0,0,0,3,3306,395,25,0,424,3,3734
107011132,4,0,283,4,44,0,0,48,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,48,0,49,0,0,0,0,0,0,0,281,51,0,0,51,0,335,94,3,0,0,3,0,99,0,17,0,0,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,20,0,17,0,0,0,0,0,0,0,93,21,0,0,22,0,115,46,0,0,0,0,0,46,0,8,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,12,0,0,0,0,0,0,0,48,8,0,0,9,0,57,2247,59,0,0,59,0,2307,86,389,8,0,391,0,476,0,3,6,0,12,0,16,0,0,0,5,6,0,6,86,397,12,5,410,0,498,0,0,0,0,0,0,0,2335,451,12,5,471,0,2802
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,19,0,309,10,61,3,0,68,0,78,0,0,3,0,4,0,9,0,0,0,0,0,0,0,12,62,7,0,71,0,86,0,0,0,0,0,0,0,305,86,7,0,91,0,394,136,9,0,0,9,0,145,8,22,0,0,29,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,4,0,24,0,33,0,0,0,0,0,0,0,149,31,4,0,38,0,182,69,0,0,0,0,0,72,9,19,0,0,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,22,0,25,0,0,0,0,0,0,0,78,22,0,0,22,0,101,2152,86,0,0,86,0,2241,119,352,6,0,360,0,477,4,17,13,0,35,0,36,0,0,0,0,0,0,0,122,370,16,0,392,0,515,0,0,0,0,0,0,4,2273,458,16,0,483,7,2759
107011545,9,0,124,13,83,8,0,94,0,106,0,18,11,0,25,0,25,0,0,0,0,0,0,0,13,94,23,0,122,0,132,0,0,0,0,0,0,0,129,109,23,0,133,0,260,54,4,0,0,4,0,61,7,35,3,0,37,0,43,0,3,5,0,13,0,13,0,0,0,0,0,0,0,7,40,8,0,46,0,54,0,0,0,0,0,0,0,58,45,8,0,57,0,113,18,0,0,0,0,0,16,0,25,0,0,25,0,30,0,0,3,0,10,0,10,0,0,0,0,0,0,0,0,27,3,0,34,0,32,0,0,0,0,0,0,0,16,32,3,0,34,0,54,1243,88,0,0,88,3,1338,89,635,62,0,696,0,788,0,67,75,0,143,0,143,0,0,0,0,0,0,0,89,701,139,0,839,0,926,0,0,0,0,0,0,0,1331,795,139,0,931,3,2265
107011546,5,0,87,3,33,5,0,35,0,43,0,0,12,0,11,0,11,0,0,0,0,0,0,0,3,36,11,0,51,0,51,0,0,0,0,0,0,0,91,42,11,0,51,0,147,29,0,0,0,0,0,26,0,17,0,0,17,0,17,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,17,0,0,17,0,19,0,0,0,0,0,0,0,27,20,0,0,20,0,45,9,0,0,0,0,0,9,0,5,0,0,5,0,5,0,0,4,0,6,0,6,0,0,0,0,0,0,0,0,5,4,0,11,0,11,0,0,0,0,0,0,0,9,5,4,0,11,0,25,806,50,0,4,59,0,859,59,278,8,0,285,0,344,5,32,41,0,71,0,73,0,0,0,0,0,0,0,61,307,50,0,355,0,417,0,0,0,0,0,5,5,864,354,50,4,412,5,1281
107011547,0,0,46,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,48,9,0,0,9,0,51,19,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,18,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,437,13,0,0,13,0,453,24,25,0,0,25,0,42,0,5,0,0,5,0,5,0,0,0,0,0,0,0,20,21,0,0,21,0,43,0,0,0,0,0,0,0,466,37,0,0,37,0,498
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,12,0,447,4,18,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,20,0,25,0,0,0,0,0,0,4,440,28,0,0,31,0,473,132,0,0,0,0,0,132,4,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,16,0,12,0,0,0,0,0,0,0,137,14,0,0,13,0,148,50,0,0,0,0,0,50,0,6,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,14,0,0,0,0,0,0,0,54,8,0,0,11,0,60,3486,103,0,0,103,5,3597,118,228,0,0,226,0,345,0,6,6,0,12,0,12,0,0,0,0,0,0,0,118,232,6,0,241,0,358,8,3,0,0,3,5,13,3608,340,6,0,345,7,3964
107031137,0,0,89,8,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,8,0,11,0,0,0,0,0,0,0,96,8,0,0,8,0,103,30,0,0,0,0,0,30,3,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,7,0,0,0,0,0,0,0,33,6,0,0,9,0,36,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,12,0,0,0,3,0,13,802,11,0,0,11,0,812,21,54,0,0,56,0,79,0,4,3,0,6,0,8,0,0,0,0,0,0,0,21,59,4,0,67,0,87,0,0,0,0,0,0,0,825,68,4,0,75,0,896
107031138,4,0,137,0,7,0,0,11,0,11,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,7,3,0,15,0,15,0,0,0,0,0,0,0,135,13,3,0,19,0,152,74,0,0,0,0,0,76,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,5,0,0,0,0,0,0,0,76,4,0,0,11,0,84,24,0,0,0,0,0,24,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,24,5,0,0,5,0,28,1129,20,0,0,20,0,1147,51,64,0,0,67,0,116,0,4,7,0,12,0,12,0,0,0,0,0,0,0,51,62,8,0,73,0,124,0,0,0,0,0,0,0,1182,86,8,0,92,0,1272
107031139,3,0,176,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,171,3,0,0,3,0,178,48,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,52,20,0,0,0,0,0,20,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,20,3,0,0,3,0,26,1104,22,0,0,22,0,1123,25,21,0,0,24,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,24,0,45,0,0,0,0,0,0,0,1133,40,0,0,41,0,1172
107031140,3,0,187,8,7,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,3,0,10,0,0,0,0,0,0,0,190,4,0,0,10,0,195,69,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,77,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,1334,18,0,0,18,0,1355,30,35,0,0,35,0,62,0,0,3,0,3,0,3,0,0,0,0,0,0,0,31,35,3,0,33,0,69,0,0,0,0,0,0,3,1369,54,3,0,55,0,1428
107031141,10,0,499,13,67,0,0,67,0,78,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,65,0,0,71,0,83,0,0,0,0,0,0,0,503,79,0,0,82,0,581,160,4,0,0,4,0,157,10,33,0,0,33,0,49,0,0,0,0,7,0,7,0,0,0,0,0,0,0,10,35,0,0,39,0,49,0,0,0,0,0,0,0,168,40,0,0,40,0,209,67,0,0,0,0,0,67,3,19,0,0,19,0,18,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,18,0,0,20,0,22,0,0,0,0,0,0,0,73,18,0,0,20,0,86,3258,92,0,0,92,0,3355,135,466,10,0,469,0,605,0,21,7,0,21,0,23,0,0,0,0,0,0,0,136,484,15,0,494,0,630,0,0,0,0,0,4,4,3395,580,15,0,586,5,3988
107031142,11,0,150,3,23,0,0,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,22,0,28,0,0,0,0,0,0,0,146,28,0,0,36,0,177,53,0,0,0,0,0,56,3,13,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,14,0,17,0,0,0,0,0,0,0,60,13,0,0,12,0,77,26,0,0,0,0,0,26,3,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,15,0,0,0,0,0,0,0,29,8,0,0,8,0,35,1202,46,5,0,50,0,1257,46,158,4,0,162,0,208,0,11,0,0,9,0,9,0,0,0,0,0,0,0,46,165,4,0,174,0,217,0,0,0,0,0,0,0,1246,214,9,0,221,0,1476
107031143,3,0,270,4,16,0,0,20,0,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,18,0,0,22,0,29,0,0,0,0,0,0,0,272,29,0,0,29,0,303,75,0,0,0,0,0,74,7,11,0,0,11,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,16,0,0,16,0,19,0,0,0,0,0,0,0,73,16,0,0,16,0,98,36,0,0,0,0,0,36,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,10,0,0,0,0,0,0,0,38,3,0,0,9,0,47,2064,57,0,4,60,0,2127,120,175,3,0,180,0,294,9,11,8,0,19,0,27,0,0,0,0,0,0,0,125,185,10,0,198,0,323,0,0,0,0,0,8,8,2184,238,10,0,262,11,2451
107041144,17,0,345,27,50,4,0,55,0,82,0,3,3,0,5,0,5,0,0,0,0,0,0,0,27,50,8,0,62,0,89,0,0,0,0,0,0,0,359,66,12,0,79,0,431,140,7,0,0,7,0,140,13,40,0,0,47,0,58,0,7,0,0,11,0,11,0,0,0,0,0,0,0,13,50,0,0,53,0,67,0,0,0,0,0,0,0,153,52,0,0,58,0,211,70,4,0,0,0,0,70,7,19,0,0,27,0,29,0,6,0,0,4,0,4,0,0,0,0,0,0,0,7,28,3,0,29,0,36,0,0,0,0,0,0,0,71,29,4,0,33,0,106,2573,113,11,0,121,4,2691,170,481,25,0,503,0,677,0,50,27,0,71,0,77,0,0,0,0,0,0,0,177,526,48,0,572,0,754,4,0,0,0,0,0,8,2755,642,55,0,697,3,3455
107041145,3,0,268,8,24,0,0,26,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,26,0,31,0,0,0,0,0,0,0,270,29,0,0,31,0,303,90,0,0,0,0,0,90,13,13,5,0,16,0,24,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,12,5,0,14,0,30,0,0,0,0,0,0,0,100,19,5,0,17,0,121,37,0,0,0,0,0,34,0,10,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,8,0,0,0,0,0,0,0,37,13,0,0,15,0,50,1994,62,9,0,68,0,2071,114,232,10,0,247,3,357,0,16,16,0,32,0,32,0,0,0,0,0,0,0,114,249,28,0,280,3,392,0,0,0,0,0,0,0,2109,310,32,0,347,3,2460
107041146,15,0,493,30,90,3,0,95,0,126,0,5,10,0,18,0,18,0,0,0,0,0,0,0,30,100,19,0,113,0,145,0,0,0,0,0,0,0,503,110,18,0,131,0,637,221,9,0,0,9,0,229,12,59,0,0,65,0,75,0,6,7,0,7,0,7,0,0,0,0,0,0,0,12,67,6,0,74,0,82,0,0,0,0,0,0,0,232,74,6,0,77,0,308,84,5,0,0,5,0,85,5,34,4,0,38,0,44,0,3,4,0,7,0,7,0,0,0,0,0,0,0,5,34,6,0,47,0,48,0,0,0,0,0,0,0,88,42,6,0,50,0,131,3150,127,11,0,135,0,3285,202,770,43,0,821,0,1022,5,25,67,0,92,0,91,0,0,0,0,0,0,0,201,797,111,0,911,0,1113,8,3,0,0,3,5,13,3356,925,116,0,1048,5,4405
107041147,5,0,223,3,7,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,16,0,0,0,0,0,0,0,224,9,0,0,14,0,233,94,4,0,0,0,0,97,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,100,4,0,0,7,0,103,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,1919,37,3,0,43,0,1965,74,70,0,0,73,0,146,0,6,10,0,10,0,10,0,0,0,0,0,0,0,74,71,6,0,82,0,162,0,0,0,0,0,3,3,2004,113,14,0,124,3,2126
107041148,6,0,316,19,9,0,0,9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,9,0,26,0,0,0,0,0,0,0,325,14,0,0,14,0,344,151,0,0,0,0,0,157,5,8,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,8,0,10,0,0,0,0,0,0,0,158,9,0,0,9,0,169,71,0,0,0,0,0,78,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,71,9,0,0,9,0,80,2289,50,0,0,50,0,2335,102,127,0,0,127,0,225,0,0,4,0,4,0,4,0,0,0,0,0,0,0,102,127,4,0,125,0,226,6,0,0,0,0,0,6,2395,167,4,0,176,0,2564
107041150,14,0,513,17,23,3,0,27,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,3,0,26,0,46,0,0,0,0,0,0,0,519,37,5,0,43,0,562,231,5,0,0,5,0,234,7,9,3,0,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,3,0,11,0,20,0,0,0,0,0,0,0,243,20,3,0,21,0,257,95,5,0,0,5,0,96,3,7,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,12,0,0,0,0,0,0,0,100,6,0,0,6,0,108,3849,76,6,0,82,0,3933,147,183,10,0,191,0,331,6,7,0,0,7,0,8,0,0,0,0,0,0,0,146,189,10,0,194,0,342,0,0,0,0,0,0,0,3998,266,17,0,275,0,4272
107041548,0,0,69,8,13,6,0,22,0,34,0,6,9,0,8,0,8,0,0,0,0,0,0,0,8,17,13,0,32,0,42,0,0,0,0,0,0,0,79,21,13,0,32,0,111,23,0,0,0,0,0,29,0,18,3,0,20,0,19,0,3,0,0,5,0,5,0,0,0,0,0,0,0,0,16,4,0,19,0,23,0,0,0,0,0,0,0,26,16,0,0,20,0,46,26,0,0,0,0,0,29,3,6,0,0,6,0,10,0,0,6,0,3,0,3,0,0,0,0,0,0,0,3,7,6,0,14,0,15,0,0,0,0,0,0,0,27,13,6,0,14,0,39,508,35,0,0,36,0,552,57,337,27,0,362,0,421,0,52,45,0,93,0,98,0,0,0,0,0,0,0,60,393,68,0,461,0,516,0,0,0,0,0,0,0,569,428,73,0,497,0,1067
107041549,14,0,198,14,60,6,0,64,0,82,0,3,9,0,14,0,14,0,0,0,0,0,0,0,14,64,15,0,82,0,98,0,0,0,0,0,0,0,199,77,15,0,92,0,293,90,5,0,0,5,0,96,6,28,4,0,34,0,37,0,0,18,0,18,0,18,0,0,0,0,0,0,0,6,28,16,0,45,0,53,0,0,0,0,0,0,0,102,34,16,0,48,0,148,47,0,0,0,0,0,46,8,15,0,0,13,0,25,0,0,7,0,4,0,4,0,0,0,0,0,0,0,8,14,8,0,20,0,27,0,0,0,0,0,0,0,51,12,8,0,24,0,77,1397,65,0,0,65,0,1466,105,583,39,0,618,0,725,3,78,89,0,169,0,168,0,4,0,0,4,0,4,105,665,124,0,792,0,898,0,0,0,0,0,4,10,1507,733,124,0,865,4,2374
