POA_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
POA2031,0,4,28,517,42,14,9,6,4,625,0,7,11,53,10,10,18,20,6,137,0,0,3,17,6,0,0,0,0,35,0,6,5,23,4,0,0,0,0,39,0,0,0,6,3,3,3,5,3,22,0,4,61,47,10,13,10,7,0,150,0,0,0,0,3,0,3,3,4,14,0,0,0,3,3,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,4,15,0,0,0,0,0,17,0,3,0,13,9,9,5,4,3,38,4,5,13,173,105,59,21,12,0,395,0,0,3,30,6,0,5,0,0,47,0,0,8,22,0,0,0,0,0,29,0,0,0,3,6,3,3,0,0,13,0,7,18,76,23,12,4,3,0,139,0,0,0,17,3,11,10,3,19,60,0,5,4,71,22,28,14,7,3,154,4,11,19,38,7,0,0,3,0,77,0,5,19,100,53,27,16,14,7,245
POA2032,0,0,3,71,16,3,3,0,0,95,0,0,5,10,3,7,7,16,4,51,0,0,4,4,3,7,0,0,0,18,0,0,4,23,5,6,3,0,0,48,0,0,0,3,3,5,5,0,3,25,0,0,124,69,15,20,18,8,0,240,0,0,0,0,0,0,3,8,5,12,0,0,0,3,0,0,0,3,0,8,0,0,16,5,0,0,0,0,0,28,0,0,5,10,0,0,0,0,0,17,0,0,0,6,4,6,3,0,0,19,0,7,12,39,28,28,8,3,0,122,0,0,0,3,0,0,0,0,0,5,0,0,12,29,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,13,40,12,4,3,0,0,77,0,0,0,8,0,6,10,0,3,29,0,4,3,13,3,10,3,0,0,28,0,3,22,16,0,3,3,0,0,54,0,3,7,22,17,10,0,3,0,59
POA2033,0,0,0,65,3,0,3,0,0,74,0,0,3,23,3,4,5,14,0,48,0,3,0,5,0,3,0,0,0,18,0,3,18,23,4,6,0,0,0,50,0,0,0,0,3,0,0,0,0,7,0,0,30,31,10,10,0,3,0,91,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3,13,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,13,3,4,12,44,24,8,10,0,0,101,0,0,0,4,0,3,0,0,0,8,0,0,5,17,0,3,0,0,0,25,0,0,0,0,3,0,0,0,0,3,0,0,9,35,3,4,0,0,3,55,0,0,0,7,0,0,0,0,0,10,0,0,0,12,3,6,3,0,0,24,0,0,16,22,3,0,0,0,0,44,0,3,5,22,17,3,13,12,0,68
POA2034,0,8,5,273,20,10,8,0,0,317,0,0,3,42,11,3,14,9,4,85,0,4,0,7,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,12,9,3,3,7,0,36,0,0,0,18,10,10,3,5,0,48,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,25,0,12,10,128,36,33,14,3,0,235,0,0,3,11,8,3,3,3,0,28,0,0,3,3,0,0,0,0,0,8,0,0,0,3,3,3,0,0,0,11,0,0,0,16,4,0,0,0,0,25,0,0,0,15,4,8,4,3,0,33,0,0,3,51,17,12,18,0,0,98,0,3,0,8,4,3,0,0,0,23,0,0,16,64,39,18,4,3,3,153
POA2035,0,3,12,178,29,6,10,3,3,237,0,4,4,43,11,17,44,33,19,169,0,0,3,15,7,3,0,0,0,36,4,3,11,25,3,8,3,3,0,57,0,0,0,3,10,15,8,8,4,43,0,3,20,56,29,39,31,9,0,190,0,0,0,3,3,9,20,17,9,48,0,0,0,7,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,3,10,0,0,0,0,0,22,0,0,7,13,7,3,0,0,4,27,4,10,23,133,62,41,24,13,0,302,0,0,0,8,6,0,7,7,3,19,0,3,0,11,0,3,0,0,0,18,0,0,0,4,9,3,0,0,0,15,0,3,14,41,9,13,3,3,0,79,0,3,0,26,3,14,15,5,3,72,0,0,0,25,14,15,13,4,3,77,3,3,7,23,6,8,8,0,4,55,0,7,36,77,97,22,9,7,3,262
POA2036,0,3,3,120,23,10,18,8,0,195,0,4,0,15,16,19,27,29,13,118,0,0,3,3,4,0,0,0,0,13,3,0,3,17,9,9,3,4,0,47,0,3,0,10,25,6,17,3,0,66,0,4,25,42,21,24,22,7,0,152,0,0,0,0,0,10,30,13,8,69,0,0,0,5,7,3,5,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,11,0,0,0,0,3,6,10,0,0,25,0,18,36,106,57,59,28,9,3,306,0,0,0,10,6,3,7,5,0,23,0,0,13,20,3,0,0,0,0,32,0,3,0,4,5,0,0,0,0,18,0,13,21,63,19,13,10,0,0,139,0,0,0,14,3,12,10,3,0,45,0,0,0,7,16,15,12,5,0,66,0,0,3,9,7,4,3,0,0,34,0,6,16,39,32,12,13,8,0,126
POA2037,0,0,0,46,9,0,4,3,0,69,0,0,12,29,3,3,12,8,0,73,3,3,5,10,9,0,0,0,0,28,0,0,4,19,3,3,0,0,0,23,0,0,0,4,4,0,0,0,0,18,0,0,17,31,0,12,4,0,0,67,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,3,3,0,3,0,0,0,12,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,3,3,0,0,19,3,0,18,81,43,40,18,3,4,208,0,0,0,3,0,0,0,0,0,9,0,0,3,7,0,0,0,0,0,9,0,0,3,5,0,0,0,0,0,8,0,0,3,22,7,3,3,0,0,38,0,0,0,11,0,0,6,3,0,24,0,0,3,11,3,10,9,0,0,43,0,6,0,20,3,0,3,3,0,33,3,0,7,25,3,4,0,0,0,47
POA2038,0,0,0,21,3,0,3,0,0,28,0,0,6,16,0,6,11,9,3,48,0,0,0,6,0,0,0,0,0,12,0,0,3,6,0,0,0,0,0,7,0,0,0,3,0,0,4,3,0,6,0,0,4,6,3,3,0,0,0,16,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,0,14,0,0,5,43,30,19,11,3,3,116,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,3,0,0,19,0,0,0,5,0,0,0,0,0,6,0,0,0,8,5,6,3,6,0,35,0,0,0,4,8,3,0,0,0,10,0,0,3,21,8,4,8,0,0,37
POA2039,0,0,3,46,7,7,3,0,0,67,0,0,0,11,9,0,5,0,3,27,0,0,0,0,4,0,0,0,0,3,0,0,0,6,4,0,3,0,0,18,0,0,0,0,7,0,0,0,0,8,0,0,0,11,4,0,0,0,0,17,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,6,3,0,0,0,13,0,4,3,52,27,20,5,3,0,113,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,13,0,0,0,3,0,3,0,0,0,6,0,0,0,21,6,3,6,0,0,36,0,0,0,5,0,0,0,0,0,9,0,0,0,17,10,8,3,0,0,40
POA2040,3,7,4,60,19,8,5,3,0,109,0,5,10,74,29,34,54,80,37,321,0,3,8,11,3,0,0,0,0,22,0,0,7,11,0,0,0,0,0,25,0,0,0,3,3,0,0,0,0,17,0,0,0,19,7,8,0,0,3,44,0,0,0,0,3,9,4,7,4,25,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,0,8,3,0,5,0,0,26,5,6,14,131,65,48,19,6,0,288,0,0,0,6,3,3,0,0,0,17,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,3,0,26,8,5,8,0,0,53,0,0,0,11,0,0,3,0,0,12,0,0,3,27,22,11,7,3,0,72,0,0,0,7,0,0,0,0,0,12,0,0,0,38,10,5,8,0,0,68
POA2041,0,0,0,50,23,22,9,0,0,105,0,4,0,21,6,4,7,7,0,48,0,3,3,6,3,0,0,0,0,17,0,3,0,5,0,0,0,0,0,11,0,0,0,5,0,3,0,0,0,14,0,4,0,11,9,5,3,0,0,31,0,0,0,0,0,5,4,3,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,5,3,0,28,0,9,4,91,64,38,27,10,0,237,0,0,0,4,6,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,13,0,0,0,0,0,20,0,0,0,0,0,4,3,0,0,16,0,0,0,25,13,11,11,4,0,66,0,0,0,4,5,3,0,0,0,17,0,0,0,25,12,12,4,0,0,52
POA2042,0,0,3,61,17,7,5,0,3,90,0,0,7,47,5,5,3,0,0,68,0,0,3,19,5,4,4,0,0,37,0,0,0,17,3,0,0,0,0,20,0,0,0,7,0,0,5,3,0,14,0,0,26,22,10,8,0,0,0,64,0,0,0,0,0,3,3,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,7,0,0,0,0,0,12,0,0,14,18,0,0,0,0,0,33,0,0,4,10,0,4,0,0,0,22,0,4,24,141,48,51,17,3,0,287,0,0,0,0,6,3,3,0,0,18,0,0,0,8,0,0,0,0,0,8,0,0,0,6,3,0,0,0,0,12,0,0,0,32,7,3,0,0,0,46,0,0,0,10,6,0,3,0,0,18,0,0,5,31,15,16,5,0,0,77,0,0,13,26,8,3,0,0,0,46,0,0,6,29,9,3,0,0,0,47
POA2043,0,0,0,47,4,0,0,0,0,52,0,0,0,14,0,0,0,0,0,19,0,0,0,7,3,0,0,0,0,7,0,0,0,12,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,23,4,0,3,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,12,0,3,9,81,25,16,4,0,0,142,0,0,0,10,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,8,0,0,0,0,36,0,0,0,9,0,0,0,0,0,16,0,0,5,24,6,3,0,0,0,41,0,0,3,5,0,3,0,0,0,9,0,0,5,18,3,4,0,0,0,34
POA2044,0,0,0,14,8,3,0,0,0,21,0,0,4,9,4,3,4,3,3,27,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,11,0,0,3,9,3,3,3,0,0,22,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,30,0,0,0,3,3,0,0,0,0,3,0,0,3,56,19,17,3,0,0,100,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,25,6,3,5,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,4,0,3,0,9,0,3,3,7,0,0,3,0,0,9,0,0,0,10,7,0,0,0,0,18
POA2045,0,0,0,8,0,0,7,0,0,17,0,0,3,19,25,49,92,112,74,381,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,9,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,9,4,0,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,0,11
POA2046,0,0,0,58,25,14,6,5,0,106,0,3,11,54,78,138,223,269,113,899,0,0,3,0,4,0,0,0,0,15,0,3,9,22,16,7,5,7,0,69,0,0,0,17,13,13,9,4,3,56,3,3,3,18,6,9,6,0,0,53,0,0,0,0,3,9,5,4,0,19,0,0,0,7,0,5,0,0,0,8,0,0,0,3,0,0,0,0,3,13,0,0,0,3,0,0,0,0,0,3,0,0,6,3,3,3,3,0,0,15,0,6,10,108,50,40,14,4,0,237,0,0,0,7,0,0,3,0,0,20,0,0,0,5,0,0,0,0,0,9,0,0,0,5,3,0,0,0,0,8,0,0,4,25,10,6,3,0,0,46,0,0,0,12,0,4,4,3,0,27,0,0,0,13,6,9,10,4,0,45,0,0,0,15,4,3,0,0,0,25,0,0,0,28,6,11,4,0,0,61
POA2047,0,0,0,36,7,4,3,0,0,50,0,0,0,9,16,16,20,33,28,118,0,0,0,3,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,14,0,0,0,4,3,7,5,0,0,16,0,0,0,15,3,0,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,13,0,7,3,46,26,23,14,8,3,136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,14,0,3,3,0,0,24,0,0,0,9,0,0,0,0,0,11,0,0,3,16,11,8,5,0,3,43,0,0,0,3,0,0,0,0,0,6,0,0,4,19,3,0,4,0,0,31
POA2048,0,0,0,31,5,3,0,0,0,35,0,0,0,13,9,3,8,16,8,58,0,0,0,3,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,7,0,0,0,4,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,8,42,23,14,5,0,0,97,0,0,0,3,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,18,0,0,0,4,0,0,0,0,0,9,0,0,0,8,3,4,3,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,0,11,0,3,0,0,0,17
POA2049,0,0,0,24,4,0,5,0,0,35,0,3,0,16,5,3,13,20,9,73,0,0,0,9,0,0,0,0,0,11,0,0,3,6,0,0,0,0,0,10,0,0,0,0,0,7,13,3,0,24,0,0,0,19,7,11,3,0,0,34,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,11,61,31,17,10,0,0,121,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,8,0,0,0,20,3,3,3,0,0,31,0,0,0,3,0,5,0,0,0,12,0,0,0,13,9,7,3,0,0,36,0,0,0,5,0,3,0,0,0,11,0,0,4,10,5,3,0,0,0,26
POA2050,0,0,0,26,3,3,0,0,0,43,0,0,3,19,7,0,3,0,0,42,0,0,0,10,3,0,0,0,0,13,0,0,10,17,0,0,0,0,0,24,0,0,0,4,3,0,3,3,0,17,0,0,17,32,4,0,4,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,9,0,0,9,70,21,11,9,0,0,122,0,0,0,3,3,0,0,0,0,6,0,0,9,4,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,24,0,0,0,5,0,3,0,0,0,7,0,0,3,19,5,6,0,0,0,31,0,0,8,18,0,0,0,0,0,24,0,0,5,19,0,6,0,0,0,34
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,12,0,0,14,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,78,9,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,57,17,0,0,0,0,0,80,0,0,5,0,0,0,0,0,0,13
POA2060,0,0,0,32,11,9,0,0,0,51,0,0,0,29,3,7,3,0,0,48,0,7,3,29,14,12,3,3,0,64,0,0,8,27,3,0,3,0,0,38,0,0,3,0,0,4,0,0,0,7,0,0,4,32,5,3,14,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,5,23,0,0,0,0,0,29,0,0,3,9,0,0,5,4,0,17,0,7,13,102,27,35,17,9,0,207,0,0,0,14,3,0,0,0,0,15,0,0,0,14,0,4,0,0,0,18,0,0,0,6,0,0,0,0,0,6,0,7,0,47,6,3,3,0,3,68,0,0,0,13,0,3,0,0,0,19,0,0,0,21,9,10,3,5,3,44,0,0,6,19,5,3,7,0,0,34,0,0,3,44,13,17,14,0,0,96
POA2061,0,0,0,17,3,0,5,0,0,19,0,0,0,16,0,3,4,0,0,27,0,7,0,15,7,0,3,0,0,40,0,0,0,13,0,0,3,0,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,15,4,3,4,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,12,0,0,5,41,16,31,7,0,0,102,0,0,0,0,3,0,3,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,0,4,0,14,0,0,0,3,0,0,0,0,0,9,0,0,0,9,5,3,3,0,0,21,0,0,0,6,0,0,0,0,0,5,0,3,3,13,4,3,7,3,0,38
POA2062,0,0,0,3,3,7,0,0,0,16,0,0,0,7,3,3,8,0,0,18,0,9,0,13,3,4,0,0,0,35,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,3,3,38,16,16,11,7,0,91,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8,0,0,0,3,5,0,0,0,0,17,0,3,0,9,0,0,0,0,0,9,0,0,0,10,5,5,5,0,0,24,0,3,0,3,3,0,0,0,0,14,0,0,0,35,5,7,11,0,0,59
POA2063,0,3,0,7,4,3,0,0,0,24,0,0,0,0,0,0,7,4,0,13,4,11,3,10,9,11,3,3,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,0,0,9,13,5,9,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,12,0,0,0,18,14,14,0,3,3,53,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,15,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,0,0,11,0,3,0,3,8,3,4,0,0,25,4,9,0,3,3,0,0,0,0,21,0,3,0,14,8,6,12,0,0,38
POA2064,0,0,0,17,4,0,0,0,3,25,0,0,0,4,3,3,3,3,5,21,5,7,3,29,20,5,3,0,0,69,0,3,17,37,22,9,4,3,0,100,0,0,0,3,3,0,4,3,0,9,0,3,4,24,4,5,0,3,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,10,85,3,0,0,0,0,105,0,0,0,3,0,0,0,0,0,11,0,6,11,31,21,21,4,0,0,86,0,0,0,0,0,3,0,0,0,3,0,3,0,12,3,3,3,0,0,21,0,0,0,4,0,0,0,0,0,8,0,5,8,30,6,3,0,0,0,54,0,0,0,13,0,0,0,3,0,23,0,4,0,7,0,0,0,0,0,11,0,5,4,20,3,3,0,0,0,39,0,0,3,13,7,10,3,0,0,37
POA2065,0,3,3,75,23,7,5,3,0,116,0,0,3,27,11,3,11,7,4,75,12,19,7,112,53,25,7,0,0,230,0,3,14,62,21,9,6,5,0,112,0,0,0,3,8,8,8,0,3,31,0,0,10,82,21,17,19,3,0,152,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,9,0,3,22,68,0,0,0,0,0,100,0,3,0,23,4,3,4,3,0,41,4,13,27,176,75,64,32,11,0,402,0,0,0,14,3,3,6,0,0,23,4,0,0,23,0,0,0,0,0,29,0,0,0,3,3,0,4,0,0,15,0,4,13,93,18,11,3,0,0,143,0,0,0,32,3,11,0,4,0,57,0,0,3,27,19,4,21,3,0,76,0,7,5,31,8,9,4,0,0,65,0,5,13,117,28,29,5,5,0,206
POA2066,0,3,3,51,19,3,8,3,0,95,0,3,4,29,6,17,15,10,8,97,0,11,7,39,16,7,9,3,0,93,5,11,8,59,16,6,10,3,0,110,0,0,0,8,10,3,9,5,3,38,0,6,11,70,26,30,15,9,0,173,0,0,0,0,0,3,0,0,0,7,0,0,0,3,3,3,0,0,0,15,0,0,0,0,4,0,5,0,0,5,0,4,28,113,4,0,0,0,0,148,0,0,0,8,3,6,10,10,4,45,7,13,29,114,74,48,34,10,3,337,0,0,0,3,3,4,8,0,0,13,0,3,3,22,3,3,0,0,0,39,0,0,0,5,3,3,3,0,3,23,4,14,7,98,15,9,3,0,0,153,3,0,0,17,4,11,11,0,3,45,0,3,4,15,14,10,16,3,3,76,3,12,6,23,8,6,8,0,0,79,3,3,12,91,37,30,13,6,0,189
